"","ID","BP_PA"
"1762",1762,0.000195806454084269
"1763",1763,0.000642784322709664
"1764",1764,0.000691945330380086
"1765",1765,0.000497046710287294
"1766",1766,8.43054648450622e-05
"1767",1767,0.000217674206607201
"1768",1768,1.51142939101307e-05
"1769",1769,7.85076851114853e-05
"1770",1770,2.14125652972952e-05
"1771",1771,0.00014490934567822
"1772",1772,0.000144379586751295
"1773",1773,2.76542017274651e-05
"1774",1774,1.72870514181311e-05
"1775",1775,0.000207910019160369
"1776",1776,3.73445571989906e-05
"1777",1777,0.000288527838384732
"1778",1778,5.64037856838454e-05
"1779",1779,0.000268269852011941
"1780",1780,0.000292350124995086
"1781",1781,5.56792215274071e-05
"1782",1782,0.000142555600822836
"1783",1783,0.000109585753505769
"1784",1784,8.29084152760578e-05
"1785",1785,5.01572623792054e-06
"1786",1786,4.0197283542456e-06
"1787",1787,0.00024099547492176
"1788",1788,0.000147934199710147
"1789",1789,0.000153148178579975
"1790",1790,2.17536950612018e-06
"1791",1791,0.000269326831729394
"1792",1792,0.000210584791905994
"1793",1793,0.000355619615487308
"1794",1794,0.00026133159861056
"1795",1795,0.000130171675075099
"1796",1796,0.000536542166534621
"1797",1797,0.000247380911077659
"1798",1798,0.000617721506328528
"1799",1799,0.000617097362611542
"1800",1800,3.42512410288109e-05
"1801",1801,7.49728838380132e-06
"1802",1802,9.62649647081368e-05
"1803",1803,8.55709592950335e-05
"1804",1804,6.44558670583268e-05
"1805",1805,2.06128669731227e-05
"1806",1806,0.000358049471173294
"1807",1807,0.000213075618240619
"1808",1808,0.000668417776878902
"1809",1809,0.000524972467710538
"1810",1810,0.000191103190573943
"1811",1811,5.09865789372917e-05
"1812",1812,0.000265793099024924
"1813",1813,0.00034784214564706
"1814",1814,0.000205936084667182
"1815",1815,0.00186838023701106
"1816",1816,0.000477733205822412
"1817",1817,0.000576099319431906
"1818",1818,0.000306215958354832
"1819",1819,0.000142524594762014
"1820",1820,0.000709622409171598
"1821",1821,0.000449085114511311
"1822",1822,0.0003512742854472
"1823",1823,7.57295478309434e-05
"1824",1824,0.000148180767106358
"1825",1825,9.68458119788756e-05
"1826",1826,9.48494931530792e-06
"1827",1827,6.78023528689546e-05
"1828",1828,0.000322365135037857
"1829",1829,0.000618633305639763
"1830",1830,0.000156369022449696
"1831",1831,4.6885304945688e-05
"1832",1832,0.000200425404551472
"1833",1833,0.00247995667345517
"1834",1834,0.000395019658830027
"1835",1835,0.000187194894161929
"1836",1836,0.00179952191418883
"1837",1837,7.38059676992908e-05
"1838",1838,0.000159756161376302
"1839",1839,0.000478008482754293
"1840",1840,0.000135132976575639
"1841",1841,0.000320242412231902
"1842",1842,0.000398269552031917
"1843",1843,0.000244319887356097
"1844",1844,0.000136418323504374
"1845",1845,0.000195546917803066
"1846",1846,0.00066972004174274
"1847",1847,0.000151419099186205
"1848",1848,0.000444932957108076
"1849",1849,0.00025483836525261
"1850",1850,0.000178486228292031
"1851",1851,0.000355428044053582
"1852",1852,0.000316712293585884
"1853",1853,0.000121190508187158
"1854",1854,0.000712812883753238
"1855",1855,0.000357605695828858
"1856",1856,0.000168261082226182
"1857",1857,0.000952937222543195
"1858",1858,0.000209017814731292
"1859",1859,0.000477747269105374
"1860",1860,9.7584812093633e-06
"1861",1861,0.00037317418398165
"1862",1862,0.000146214630066869
"1863",1863,4.47354957532281e-05
"1864",1864,2.41942548980465e-05
"1865",1865,0.000177275388506228
"1866",1866,0.000422604996739261
"1867",1867,8.91679484867427e-05
"1868",1868,0.000156354403255632
"1869",1869,7.12360902695372e-05
"1870",1870,0.000414616634945923
"1871",1871,0.000275155119967778
"1872",1872,1.41139217465811e-06
"1873",1873,5.6996001855681e-05
"1874",1874,0.000121617021268497
"1875",1875,0.000588445891081121
"1876",1876,6.18991848301389e-05
"1877",1877,0.000299313290794698
"1878",1878,0.000170870520620747
"1879",1879,0.000339340267582457
"1880",1880,0.000142146891919273
"1881",1881,7.66486368167365e-05
"1882",1882,0.000280139318668677
"1883",1883,2.50404979650681e-05
"1884",1884,0.000533816287421544
"1885",1885,0.000190275957468111
"1886",1886,0.000260007397629248
"1887",1887,5.84007615776419e-06
"1888",1888,6.05049067700385e-08
"1889",1889,2.98932918959783e-05
"1890",1890,0.000334131197258065
"1891",1891,0.000611655910898185
"1892",1892,3.59390709282082e-05
"1893",1893,7.4968333311144e-05
"1894",1894,6.60339897144241e-05
"1895",1895,7.72694762451231e-05
"1896",1896,4.27565676773541e-05
"1897",1897,0.000236690170870271
"1898",1898,0.000142984091131321
"1899",1899,7.34738822421832e-05
"1900",1900,5.56520569280839e-05
"1901",1901,9.51041863137941e-06
"1902",1902,3.36925133765859e-05
"1903",1903,0.000564428137923619
"1904",1904,0.000125176952927225
"1905",1905,0.00257838423897671
"1906",1906,0.000280357194770007
"1907",1907,0.00112737641524757
"1908",1908,0.000578486790911615
"1909",1909,0.00126008157275522
"1910",1910,0.00043935953350809
"1911",1911,0.00288923030122419
"1912",1912,0.00050316957751425
"1913",1913,0.000515240094214465
"1914",1914,0.000329075068237518
"1915",1915,0.000549809958240692
"1916",1916,0.000195205227869172
"1917",1917,0.000372682928862629
"1918",1918,0.000158503742311622
"1919",1919,0.00107145423467768
"1920",1920,0.000900171388946547
"1921",1921,0.00101952692670626
"1922",1922,0.00031606207878828
"1923",1923,0.000147462344335838
"1924",1924,3.30238128773335e-05
"1925",1925,0.000158627360986026
"1926",1926,9.20559417418977e-05
"1927",1927,6.60928715221789e-05
"1928",1928,0.000220803517811461
"1929",1929,4.61240899753266e-05
"1930",1930,1.07559712511257e-05
"1931",1931,7.54887382190738e-05
"1932",1932,0.000561579820530529
"1933",1933,0.00047138323595586
"1934",1934,0.000282930108710687
"1935",1935,0.000358030932688634
"1936",1936,6.73336113868862e-05
"1937",1937,0.00248894656601188
"1938",1938,0.000298893557542898
"1939",1939,0.000692137702019126
"1940",1940,0.000782533008726893
"1941",1941,7.79236804659995e-05
"1942",1942,0.000165772956621533
"1943",1943,1.01234291773866e-05
"1944",1944,0.000449268005043547
"1945",1945,0.000169618942921632
"1946",1946,0.000337169141270567
"1947",1947,0.000770244309240065
"1948",1948,0.000126399376250744
"1949",1949,0.000856017980891569
"1950",1950,0.000102476675731539
"1951",1951,0.000254608528099553
"1952",1952,0.000204911797280222
"1953",1953,0.000332599184971421
"1954",1954,0.000568682627701989
"1955",1955,0.000379634989621701
"1956",1956,0.000103705342856835
"1957",1957,0.000298834401087634
"1958",1958,6.81117010103851e-05
"1959",1959,1.73713635036239e-05
"1960",1960,8.79717500732044e-05
"1961",1961,7.15595072550266e-05
"1962",1962,4.46678612151684e-05
"1963",1963,0.000572314152804118
"1964",1964,4.99269572207899e-05
"1965",1965,0.000189783623679748
"1966",1966,0.000185471985723613
"1967",1967,0.000406644388374525
"1968",1968,0.000491857810688394
"1969",1969,0.000686642164224428
"1970",1970,0.00258728025399173
"1971",1971,0.000218765402345376
"1972",1972,0.000395840524827144
"1973",1973,0.000293593323303156
"1974",1974,0.000259795833152321
"1975",1975,0.000441332511407553
"1976",1976,0.00164959381634717
"1977",1977,0.000127285806701252
"1978",1978,0.000533201981347307
"1979",1979,5.34014725954921e-05
"1980",1980,0.000226257902836015
"1981",1981,7.24290167829898e-06
"1982",1982,0.000103153845719488
"1983",1983,0.000101560569032243
"1984",1984,4.11067654310648e-05
"1985",1985,0.000226376114982241
"1986",1986,0.0006762426931698
"1987",1987,0.000633524786729812
"1988",1988,8.70466497115362e-05
"1989",1989,0.000110504396888063
"1990",1990,9.42155013237258e-05
"1991",1991,3.8804591394593e-05
"1992",1992,0.00256310524632789
"1993",1993,5.25908152359855e-13
"1994",1994,0.00050758354129333
"1995",1995,0.000304755528423568
"1996",1996,0.00199173281989702
"1997",1997,0.00138116616398676
"1998",1998,0.000256204324210186
"1999",1999,0.000248790357710876
"2000",2000,0.00025000809057018
"2001",2001,0.000258466920529643
"2002",2002,8.32765020079324e-05
"2003",2003,0.00010437520750661
"2004",2004,0.000286496504438375
"2005",2005,0.000436531282363051
"2006",2006,7.3892959573738e-05
"2007",2007,0.000421813229308714
"2008",2008,0.000542348450619443
"2009",2009,0.00124068932948993
"2010",2010,0.000467661397132333
"2011",2011,0.000367473889578585
"2012",2012,0.00017761318983363
"2013",2013,0.000315275368309611
"2014",2014,0.000109995014186066
"2015",2015,0.000224519540397316
"2016",2016,0.000223473047642982
"2017",2017,0.000276822540990839
"2018",2018,0.000122504460796993
"2019",2019,0.000155308456932648
"2020",2020,9.64109080258719e-05
"2021",2021,2.18091020459086e-06
"2022",2022,0.00159803964900189
"2023",2023,0.000171317955889787
"2024",2024,0.000126043878271059
"2025",2025,0.000171453603366414
"2026",2026,3.18811315757668e-05
"2027",2027,0.000134365219896808
"2028",2028,0.000654870910774227
"2029",2029,0.000322022108953029
"2030",2030,0.00039331459860115
"2031",2031,0.00139932118370387
"2032",2032,0.000320284268755656
"2033",2033,0.000284126993886277
"2034",2034,0.000221193670384231
"2035",2035,0.000263249914763451
"2036",2036,0.00144811122618907
"2037",2037,0.000195959109303699
"2038",2038,0.000209884142161518
"2039",2039,0.00029613840805052
"2040",2040,0.000388427303614125
"2041",2041,2.44793539985876e-05
"2042",2042,0.000528598758411085
"2043",2043,8.95707757529329e-06
"2044",2044,8.68987957038759e-05
"2045",2045,0.00071734236965841
"2046",2046,0.000202126881124093
"2047",2047,0.000193982059701892
"2048",2048,0.000191424552050424
"2049",2049,0.000141656000594153
"2050",2050,0
"2051",2051,0.00296471175519475
"2052",2052,0.000626972231489418
"2053",2053,0.000525727259457516
"2054",2054,0.000301947848321169
"2055",2055,0.000146610507551128
"2056",2056,6.65505184521091e-06
"2057",2057,0.000332078962257638
"2058",2058,0.000373393631958419
"2059",2059,2.06083094491711e-05
"2060",2060,0.000361194791850151
"2061",2061,0.00082917438577877
"2062",2062,5.70487642809316e-05
"2063",2063,0.000295336349610821
"2064",2064,9.89148910661992e-05
"2065",2065,0.000125547501589065
"2066",2066,0.000108094101894984
"2067",2067,3.66022398502101e-05
"2068",2068,2.99121027754627e-05
"2069",2069,0.000234468151984462
"2070",2070,8.50364061188976e-05
"2071",2071,6.15839389646775e-05
"2072",2072,1.2000152243392e-05
"2073",2073,0.00132957460809551
"2074",2074,9.09985809125691e-05
"2075",2075,0.000640596115108144
"2076",2076,0.000175765084101906
"2077",2077,0.00120431395748211
"2078",2078,0.000357062650340454
"2079",2079,8.26424383412056e-05
"2080",2080,0.000364736112072997
"2081",2081,0.00122417583608062
"2082",2082,3.88216241888918e-05
"2083",2083,0.00039243643936611
"2084",2084,0.000314834937119471
"2085",2085,8.72448015025565e-05
"2086",2086,0.000443833290525278
"2087",2087,0.00167346601602943
"2088",2088,0.000107720315995972
"2089",2089,5.56438422014142e-05
"2090",2090,0.000135908167096041
"2091",2091,0.000286755965945446
"2092",2092,0.000199353262789129
"2093",2093,0.00215236423428978
"2094",2094,2.37477026649975e-05
"2095",2095,4.28403682882145e-05
"2096",2096,7.13406966945268e-06
"2097",2097,9.36956524524007e-05
"2098",2098,0.000429378054244332
"2099",2099,2.23318267903104e-05
"2100",2100,7.961982048125e-05
