"GEOID","NAME","flood_pct","pct_minority","pct_non_english","pct_poverty","pct_no_university","air_index","health_hazard_index","fire","waste_proximity","Wastewater","clusters","geometry"
"10003014908","Census Tract 149.08; New Castle County; Delaware",0,0.777019340159272,0.030820882994796,0.227481587726101,0.599745511514501,0.53338293531696,0.37,0.00940776410925142,0.116636316157337,0.349904397705545,4,"SRID=4326;MULTIPOLYGON (((-75.63493 39.65513, -75.6312 39.65655, -75.6299 39.65676, -75.6273 39.65647, -75.62462 39.6548, -75.62372 39.65353, -75.62266 39.65079, -75.62712 39.64925, -75.63109 39.64832, -75.63359 39.65324, -75.63493 39.65513)))"
"10003015502","Census Tract 155.02; New Castle County; Delaware",0.186329968685408,0.742752143732136,0,0.291948709999603,0.68687768502421,0.565658602582749,0.66,0.00940391652403274,0.279390012652343,0.627629063097514,1,"SRID=4326;MULTIPOLYGON (((-75.55243 39.69951, -75.55122 39.70287, -75.54834 39.71139, -75.54484 39.72241, -75.53566 39.71876, -75.5332 39.71375, -75.53253 39.7114, -75.53258 39.70664, -75.53024 39.70456, -75.52553 39.7005, -75.53191 39.69289, -75.5367 39.69441, -75.54062 39.69501, -75.55368 39.69575, -75.55243 39.69951)))"
"10003013300","Census Tract 133; New Castle County; Delaware",0.0353434458764068,0.187466523835029,0.101582062371955,0.0369941437456775,0.647347569813508,0.54993987898964,0.48,0.00347409071347874,0.0748690776772074,0.210325047801147,9,"SRID=4326;MULTIPOLYGON (((-75.66965 39.7274, -75.66709 39.72898, -75.66765 39.73038, -75.66679 39.73078, -75.66597 39.73113, -75.66356 39.73191, -75.66133 39.73239, -75.66011 39.73269, -75.65585 39.73491, -75.65328 39.72986, -75.64929 39.72831, -75.65342 39.72617, -75.65822 39.72372, -75.66007 39.72275, -75.66302 39.72121, -75.66583 39.71978, -75.66649 39.72288, -75.66711 39.72353, -75.66899 39.72485, -75.66965 39.7274)))"
"10003013608","Census Tract 136.08; New Castle County; Delaware",0.0616811973949331,0.217451523545706,0.133256688963211,0.174683466907476,0.415614402940644,0.541870128196677,0.4,0.00792375909339782,0.0181615041096081,0.147227533460803,6,"SRID=4326;MULTIPOLYGON (((-75.69565 39.70322, -75.69488 39.70885, -75.69393 39.7108, -75.69502 39.71349, -75.69478 39.71346, -75.68804 39.71304, -75.6839 39.71279, -75.68373 39.71269, -75.68159 39.70925, -75.6844 39.70706, -75.68683 39.70531, -75.68821 39.70464, -75.69624 39.70203, -75.69565 39.70322)))"
"10003014000","Census Tract 140; New Castle County; Delaware",0.0524770969594969,0.48640101201771,0.161058601134215,0.267511271355816,0.591142755595827,0.549349236595456,0.33,0.00516956553992551,0.0216761755285971,0.157265774378585,4,"SRID=4326;MULTIPOLYGON (((-75.70743 39.69344, -75.70397 39.69473, -75.69881 39.69357, -75.69673 39.69489, -75.69407 39.69512, -75.69011 39.6926, -75.68706 39.69022, -75.68472 39.68825, -75.68264 39.6865, -75.68192 39.68568, -75.68178 39.68551, -75.68072 39.6834, -75.68002 39.68089, -75.6796 39.67662, -75.68018 39.67544, -75.6864 39.67725, -75.68952 39.67816, -75.69569 39.6788, -75.69599 39.67886, -75.69805 39.67968, -75.6995 39.68248, -75.69893 39.68325, -75.70084 39.68448, -75.70212 39.68581, -75.70627 39.6906, -75.70672 39.6909, -75.70745 39.69245, -75.70743 39.69344)))"
"10003000601","Census Tract 6.01; New Castle County; Delaware",0.0952326903516623,0.962309820193638,0.00240497972271998,0.527158524051031,0.60271483700467,0.566076831669892,0.56,0.00934611063550098,0.203615543996973,0.717495219885277,1,"SRID=4326;MULTIPOLYGON (((-75.53454 39.75159, -75.53329 39.75279, -75.53143 39.75455, -75.5319 39.75625, -75.52582 39.75904, -75.52157 39.75352, -75.52154 39.75347, -75.52205 39.75334, -75.52522 39.75202, -75.52797 39.74946, -75.53162 39.74605, -75.53593 39.74878, -75.53454 39.75159)))"
"10003001100","Census Tract 11; New Castle County; Delaware",0.0510791919735122,0.257686676427526,0,0.287571593298016,0.202553845497044,0.60503045769701,0.4,0.0022863712477855,0.223269287483614,0.808317399617591,2,"SRID=4326;MULTIPOLYGON (((-75.56147 39.75709, -75.56049 39.75772, -75.56151 39.75865, -75.56097 39.75902, -75.55889 39.75945, -75.55935 39.75989, -75.55897 39.76003, -75.55767 39.76039, -75.55687 39.7606, -75.55501 39.75856, -75.55263 39.75663, -75.55303 39.75491, -75.55369 39.75274, -75.55499 39.75124, -75.55509 39.75114, -75.55659 39.75248, -75.56081 39.75363, -75.56337 39.75431, -75.56147 39.75709)))"
"10003002300","Census Tract 23; New Castle County; Delaware",0,0.782164421737111,0.116704805491991,0.416611252587525,0.694924751020687,0.594944113265871,0.56,0.000688915280387331,0.205997485396369,0.622370936902486,1,"SRID=4326;MULTIPOLYGON (((-75.57199 39.75075, -75.56844 39.74929, -75.56651 39.74851, -75.56479 39.74781, -75.5662 39.74572, -75.56743 39.74392, -75.56914 39.74462, -75.5711 39.74541, -75.57464 39.74687, -75.57199 39.75075)))"
"10003001500","Census Tract 15; New Castle County; Delaware",0,0.702883409945675,0.0771085322000654,0.330315774547872,0.301173335423443,0.615179890721659,0.55,0.000671046958123787,0.206099166131867,0.727533460803059,1,"SRID=4326;MULTIPOLYGON (((-75.56289 39.75057, -75.56229 39.75144, -75.56081 39.75363, -75.55659 39.75248, -75.55509 39.75114, -75.55625 39.75008, -75.55684 39.74922, -75.55742 39.74836, -75.55931 39.74559, -75.56479 39.74781, -75.56289 39.75057)))"
"10003015802","Census Tract 158.02; New Castle County; Delaware",0.305336937283948,0.408305921052632,0.189546339449,0.0657400424635072,0.748342229678207,0.520644570117069,0.55,0.0318832229643169,0.198393759225745,0.774856596558317,7,"SRID=4326;MULTIPOLYGON (((-75.55737 39.68534, -75.55707 39.68614, -75.55649 39.68781, -75.55368 39.69575, -75.54062 39.69501, -75.5367 39.69441, -75.53191 39.69289, -75.53508 39.68912, -75.55081 39.67036, -75.55403 39.67723, -75.55592 39.67782, -75.5555 39.68225, -75.55793 39.68373, -75.55737 39.68534)))"
