GEOID,flood_area
42091200903,0.059673809
42091200906,0.056956155
42091200908,0.050657325
42091201003,0.397870368
42091201004,0.099800484
42091201005,0.050835158
42091201006,0.638156562
42091201100,0.081888201
42091201201,0.812664549
42091201203,0.459507997
42091201204,0.204844705
42091201301,0.08328092
42091201302,0.128358684
42091201404,1.37794169
42091201406,0.302446799
42091201407,0.275141795
42091201408,0.478732929
42091201409,0.172381463
42091201410,0.204430026
42091201411,0.562351414
42091201501,0.481115942
42091201502,0.656863402
42091201603,0.001521931
42091201604,0.023866641
42091201605,0.221172107
42091201606,0.095770876
42091201607,0.023733102
42091201608,0.16422393
42091201703,0.105027041
42091201705,0.095220564
42091201706,0.032776707
42091201800,0.202164337
42091201901,0.115203091
42091201902,0.047284013
42091202100,0.012085363
42091202201,0.360829315
42091202202,0.085078676
42091202301,0.183830285
42091202302,0.053194279
42091202602,0.11846214
42091202603,0.114255919
42091203000,2.059886417
42091203103,0.902866068
42091203104,0.051758418
42091203105,0.332099011
42091203106,0.406024898
42091203203,0.422875902
42091203204,0.261830167
42091203205,0.57560484
42091203207,0.288200306
42091203208,0.144677677
42091203302,0.198434613
42091203303,0.275721366
42091203304,0.234383344
42091203401,0.283211524
42091203402,0.792953768
42091203403,0.540721174
42091203500,0.19669095
42091203601,1.71737726763822e-05
42091203701,0.245430283
42091203801,0.028728957
42091203803,0.005728699
42091203804,0.06490534
42091203901,0.027089011
42091203902,0.594737395
42091204002,0.412344897
42091204007,0.06440581
42091204008,0.173944449
42091204009,0.178857087
42091204010,0.14955508
42091204101,0.025645938
42091204103,0.412414263
42091204104,0.112194998
42091204200,0.255413892
42091204300,0.099891985
42091204400,0.023276779
42091204500,0.047357448
42091204600,0.056219349
42091204701,0.166664834
42091204702,0.056819034
42091204800,0.453405224
42091204900,0.390580494
42091205000,0.049130385
42091205100,0.081161694
42091205200,0.13056919
42091205401,0.072008087
42091205402,0.09578265
42091205501,0.011119931
42091205502,0.065451107
42091205503,0.107285798
42091205600,0.059398246
42091205700,0.403498132
42091205805,0.056066203
42091205806,0.143466289
42091205807,0.017045293
42091205808,0.834419487
42091205809,0.178994369
42091205810,0.330035664
42091205811,0.000712173
42091205903,0.161807837
42091205904,0.251145345
42091205905,0.155016625
42091205906,1.481231664
42091206004,0.037546913
42091206006,0.060358849
42091206007,1.507800613
42091206104,0.407153967
42091206105,0.6987059
42091206106,0.422736792
42091206107,0.88053122
42091206108,1.907987132
42091206202,0.205941546
42091206300,0.535850871
42091206400,0.125583801
42091206501,0.516761582
42091206502,0.812303241
42091206600,0.080046668
42091206703,0.531421027
42091206704,2.147210242
42091206801,0.89602991
42091206802,0.08180491
42091206901,0.107587317
42091206904,0.215841731
42091206905,1.177715334
42091206906,0.411757291
42091207001,1.600622358
42091207003,0.323030578
42091207004,0.063056139
42091207101,1.026163843
42091207103,0.239907281
42091207104,0.091094729
42091207201,0.000903839
42091207400,1.706784917
42091207500,1.283450829
42091207600,2.306449999
42091207800,4.931263879
42091208000,0.028107893
42091208100,0.027197088
42091208201,1.76259525
42091208203,1.047557889
42091208204,0.234849162
42091208301,2.484740155
42091208303,1.242479116
42091208304,1.25949729
42091208400,1.062421891
42091208500,1.675507701
42091208601,0.754928092
42091208603,1.277764013
42091208604,0.673890265
42091208702,0.245465227
42091208703,0.271096675
42091208704,0.914965876
42091208801,0.374702913
42091208802,0.507615524
42091208901,0.304092193
42091208903,0.012923581
42091208904,0.14065797
42091208906,0.012300738
42091209000,0.947918539
42091209100,0.199558469
42091209201,0.882951884
42091210100,0.383535298
42091210200,0.119321874
42091210300,0.456067959
42091210400,0.184372195
42091210500,0.014592707
42091210600,0.056891257
42091210700,1.589747924
42091980100,0.260320595
42095010100,0.007983346
42095010200,0.473368443
42095010300,0.048094363
42095010500,0.260166616
42095010602,0.126133466
42095010700,0.099973106
42095010800,0.078546865
42095010900,0.016977082
42095011000,0.121409879
42095011200,0.002329613
42095011300,1.836584932
42095014100,0.395564214
42095014200,0.14688195
42095014300,0.060588659
42095014400,0.348893912
42095014500,0.119324454
42095014600,1.093460179
42095015202,0.099061536
42095015203,0.259809674
42095015300,1.437980667
42095015400,3.772188344
42095015500,1.482279213
42095015600,0.076586316
42095015700,0.112141396
42095015801,1.25701435
42095015802,0.952539757
42095015901,0.763329215
42095015902,1.46872632
42095016001,0.935914359
42095016002,1.400161958
42095016100,0.161019283
42095016201,0.489802849
42095016202,0.221213625
42095016300,0.135336082
42095016400,1.788312758
42095016500,1.354035682
42095016600,0.044788683
42095016700,1.283771848
42095016802,0.027838183
42095016901,1.248740773
42095016902,0.392352054
42095017000,0.566670534
42095017101,0.312422632
42095017103,0.368986715
42095017104,0.358564529
42095017200,0.066414963
42095017300,0.224177476
42095017402,0.117189228
42095017403,0.913161408
42095017404,0.659127807
42095017501,0.023418733
42095017502,0.05495836
42095017603,0.27788996
42095017604,0.029795589
42095017605,0.305185796
42095017606,0.178577624
42095017607,0.360536394
42095017702,0.003452496
42095017703,0.16496639
42095017704,0.197645926
42095017800,0.369252485
42095017901,0.160257932
42095017902,0.199688342
42095018001,1.144456088
42095018003,0.667354326
42095018004,0.308765157
42095018100,1.389061489
42095018200,2.713477224
42095018300,3.112661309
42101000300,0.147923522
42101000401,0.072472897
42101000702,0.0319934
42101000801,0.050749379
42101001002,0.017952113
42101001201,0.087365833
42101001302,0.141519035
42101002500,6.0653384095931e-06
42101002702,0.033610895
42101003300,0.176890198
42101004002,0.002408327
42101004103,0.023960169
42101004104,0.014417556
42101004201,0.095815091
42101004202,0.198592423
42101005400,1.731995708
42101005500,0.835142398
42101005600,0.826884521
42101006000,0.352703931
42101006100,0.037458405
42101006300,0.028219056
42101006400,0.092880937
42101006500,0.170364006
42101006700,0.021062554
42101008200,0.061589768
42101008301,0.055018875
42101012502,0.087043642
42101014202,0.233192126
42101014300,0.200549211
42101014400,0.000885773
42101015800,0.002251654
42101016001,0.030250402
42101017000,0.050385025
42101018001,0.007872126
42101018300,0.685483013
42101018400,0.799386236
42101019000,0.068409974
42101019100,0.026619772
42101020701,0.062253311
42101020702,0.13360364
42101020800,0.003168255
42101020900,0.066770751
42101021000,0.090160494
42101021400,0.088119799
42101021500,0.048677314
42101021600,0.23180627
42101021900,0.021646955
42101022000,0.080995331
42101027200,0.034433799
42101027300,0.043902192
42101028902,0.12818711
42101029000,0.070381312
42101029100,0.130163823
42101029200,0.265893399
42101029300,0.165814477
42101029400,0.211993499
42101029900,0.055071045
42101032900,0.110042941
42101033102,0.00524111
42101033200,0.000406346
42101033300,0.001775673
42101034200,0.079862627
42101034501,0.009046387
42101034502,0.000225947
42101034701,0.005310267
42101034702,0.00429294
42101034801,0.058666576
42101034802,0.07486889
42101034803,0.089550706
42101034900,0.036967622
42101035100,0.041557268
42101035200,0.100103172
42101035301,0.182164154
42101035302,0.096310855
42101035800,0.077293224
42101035900,0.02183193
42101036000,0.084624932
42101036100,0.059229694
42101036201,0.107523585
42101036202,0.030893173
42101036203,0.179917141
42101036301,0.20200193
42101036302,0.000746364
42101036303,0.157351811
42101036400,0.191020958
42101036501,0.098855618
42101036502,0.088293172
42101036600,0.81880883
42101036700,0.004508659
42101036901,0.099799339
42101036902,0.243872231
42101037200,0.055294694
42101037300,1.184768687
42101037500,0.006019982
42101037800,2.432276419
42101037900,0.228838636
42101038000,0.27507886
42101038100,1.1571641
42101038200,0.130740721
42101038400,0.001094001
42101038500,0.000316807
42101038600,0.028572211
42101038700,0.237121438
42101039100,0.188662538
42101980100,0.488535143
42101980200,1.669818341
42101989100,0.788323176
42103950102,2.340997187
42103950103,1.463360478
42103950104,3.641748197
42103950202,1.742538007
42103950203,1.033859573
42103950204,1.719417966
42103950302,0.426837229
42103950303,0.944039786
42103950304,0.073579562
42103950501,3.925646323
42103950504,2.118161245
42103950601,0.500512991
42103950603,0.203362588
42103950606,4.762284706
42103950607,1.818127162
42103950608,2.050400916
42103950701,2.906817131
42103950702,0.905832194
42103950803,1.840604818
42103950804,1.845568963
42103950805,0.60135331
42103950806,0.815034294
42103950901,3.990755696
42103950902,18.04536286
42107000300,3.726050556
42107001400,1.26867688
42107001500,0.130141304
42107001600,1.919565561
42107001700,0.095383553
42107001901,0.001114856
42107002000,0.075171852
42107002100,0.116897985
42107002200,1.213803697
42107002300,0.315008707
42107002400,2.017194227
42107002500,1.76422076
42107002600,0.367577802
42107002700,0.442654208
42107002800,0.083167098
42107002900,9.890041595
42107003000,8.018999329
42107003100,0.311938454
42107003200,3.660850911
42107003300,0.956914941
42107003400,4.459769042
42127960100,9.726541683
42127960200,14.08934243
42127960300,2.344263602
42127960400,6.453250322
42127960500,8.291742389
42127960600,7.190328651
42127960700,0.584927607
42127960800,7.087390996
42127960900,11.89603262
42127961001,3.138526031
42127961002,2.005085129
42127961101,1.45895393
42127961102,0.543192191
42127961201,3.341028354
42127961202,1.553422871
42127961300,4.234342891
42127961400,1.158718467
